title:yuval2, start timestamp:1638094143.767413, stop timestamp:1638094216.335315, headset type:EPOCX, headset serial:E20205C4, headset firmware:710, channels:67, sampling rate:eeg_128;mot_32, samples:9295      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1638094143.985743,95.000000,0.000000,4367.948730,4375.384766,4376.666504,4374.871582,4429.871582,4352.820313,4343.974121,4316.153809,4328.205078,4316.282227,4554.487305,4494.743652,4458.974121,4514.615234,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094143.993552,96.000000,0.000000,4369.102539,4373.846191,4376.410156,4373.077148,4426.282227,4354.358887,4341.410156,4312.051270,4326.666504,4313.717773,4548.077148,4486.153809,4450.641113,4516.282227,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,33.333332,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,0.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,24.000000,0.000000,0.149851,-0.717041,0.020630,-0.680420,0.947870,-0.230009,-0.026859,-36.252007,-14.605465,-11.029779
1638094144.001260,97.000000,0.000000,4369.615234,4373.077148,4375.641113,4372.563965,4428.461426,4354.615234,4342.820313,4314.358887,4324.743652,4311.153809,4541.794922,4488.205078,4447.820313,4508.846191,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.009068,98.000000,0.000000,4367.179688,4370.769043,4373.205078,4372.307617,4423.589844,4351.922852,4344.102539,4318.589844,4328.717773,4317.307617,4545.256348,4493.077148,4453.333496,4513.717773,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.016776,99.000000,0.000000,4364.102539,4370.384766,4370.384766,4372.051270,4414.487305,4346.282227,4342.436035,4316.538574,4336.153809,4326.153809,4545.897461,4489.487305,4459.487305,4518.589844,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.024585,100.000000,0.000000,4365.256348,4372.692383,4368.846191,4373.333496,4417.307617,4345.897461,4338.974121,4311.794922,4333.589844,4320.384766,4536.922852,4485.000000,4459.358887,4513.205078,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,25.000000,0.000000,0.149851,-0.717041,0.020630,-0.680420,0.956660,-0.209010,-0.021487,-36.260139,-14.578252,-11.226802
1638094144.032293,101.000000,0.000000,4365.128418,4372.948730,4367.436035,4373.205078,4426.153809,4347.692383,4335.256348,4315.384766,4326.538574,4311.794922,4536.410156,4487.179688,4456.538574,4512.051270,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.040101,102.000000,0.000000,4365.897461,4376.922852,4368.717773,4374.743652,4424.871582,4348.974121,4338.077148,4320.128418,4326.922852,4316.538574,4544.230957,4494.102539,4461.538574,4517.563965,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.047809,103.000000,0.000000,4365.000000,4379.871582,4367.307617,4375.897461,4417.820313,4346.538574,4342.051270,4309.743652,4327.051270,4321.922852,4540.256348,4491.410156,4463.717773,4514.871582,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.055618,104.000000,0.000000,4358.589844,4377.051270,4364.230957,4375.641113,4421.410156,4345.512695,4340.641113,4303.974121,4321.153809,4319.102539,4535.512695,4483.717773,4460.128418,4508.717773,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,26.000000,0.000000,0.149901,-0.717041,0.020264,-0.680420,0.963985,-0.236357,-0.023440,-36.200790,-14.620426,-11.187454
1638094144.063326,105.000000,0.000000,4358.846191,4376.666504,4373.205078,4377.051270,4429.358887,4349.871582,4341.282227,4311.794922,4321.538574,4315.384766,4539.615234,4487.051270,4458.589844,4511.794922,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.071134,106.000000,0.000000,4366.282227,4383.205078,4386.538574,4380.256348,4429.487305,4350.128418,4348.333496,4313.461426,4325.256348,4318.589844,4540.256348,4492.692383,4459.871582,4517.692383,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.078842,107.000000,0.000000,4368.846191,4388.589844,4393.333496,4386.922852,4426.153809,4351.538574,4355.256348,4316.922852,4331.025879,4327.179688,4541.794922,4495.512695,4466.410156,4523.333496,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.086651,108.000000,0.000000,4368.333496,4386.153809,4396.153809,4392.179688,4429.743652,4359.230957,4356.794922,4327.692383,4337.436035,4327.051270,4544.102539,4497.051270,4465.897461,4523.589844,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,27.000000,0.000000,0.149689,-0.717041,0.019775,-0.680481,0.954218,-0.232939,-0.032719,-36.230713,-14.775050,-11.235375
1638094144.094359,109.000000,0.000000,4367.436035,4381.410156,4393.974121,4385.256348,4429.871582,4358.846191,4371.538574,4324.102539,4333.974121,4320.769043,4539.102539,4492.948730,4457.436035,4516.666504,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.102267,110.000000,0.000000,4362.307617,4375.769043,4387.692383,4371.282227,4418.717773,4347.436035,4411.153809,4311.410156,4330.641113,4322.692383,4539.102539,4489.615234,4461.282227,4510.256348,2653.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.110075,111.000000,0.000000,4357.179688,4366.538574,4385.384766,4366.025879,4410.641113,4344.102539,4441.538574,4308.717773,4333.333496,4329.102539,4552.563965,4488.333496,4476.282227,4509.487305,2828.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638094144.117983,112.000000,0.000000,4353.077148,4351.282227,4382.051270,4364.358887,4403.333496,4345.384766,4428.333496,4306.153809,4331.282227,4331.282227,4553.461426,4481.282227,4475.641113,4505.769043,3106.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,28.000000,0.000000,0.149975,-0.717102,0.019592,-0.680359,0.957636,-0.229032,-0.032719,-36.224308,-14.714212,-11.545172
1638094144.125792,113.000000,0.000000,4343.077148,4336.025879,4368.589844,4353.846191,4396.282227,4339.230957,4399.230957,4296.153809,4325.641113,4326.282227,4539.102539,4472.307617,4459.615234,4497.179688,3491.000000,4.000000,100.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
